(59, 3, 12)
(59, 4, 4)
(59, 5, 19)
(60, 2, 12)
(60, 3, 12)
(60, 4, 7)
(61, 2, 12)
(61, 3, 9)
(61, 4, 7)
(61, 5, 19)
(62, 2, 12)
(62, 3, 12)
(62, 4, 1)
(63, 2, 12)
(63, 3, 12)
(63, 4, 1)
(64, 1, 13)
(64, 2, 2)
(44, 3, 17)
(54, 1, 12)
(54, 2, 2)
(44, 3, 14)
(55, 1, 12)
(55, 2, 7)
(55, 3, 14)
(56, 1, 12)
(56, 2, 6)
(56, 3, 14)
(57, 1, 12)
(57, 2, 7)
(57, 3, 17)
(58, 1, 12)
(58, 2, 6)
(58, 3, 14)
(59, 1, 12)
(59, 2, 7)
(59, 3, 17)
(60, 1, 9)
(60, 2, 7)
(60, 3, 14)
(61, 1, 12)
(61, 2, 1)
(62, 1, 12)
(62, 2, 6)
(63, 1, 13)
(63, 2, 2)
(0, 1, 8)
(0, 2, 3)
(0, 3, 0)
(1, 0, 4)
(1, 1, 12)
(1, 2, 4)
(1, 3, 1)
(2, 0, 12)
(2, 1, 12)
(2, 2, 9)
(2, 3, 6)
(3, 0, 12)
(3, 1, 12)
(3, 2, 4)
(3, 3, 7)
(4, 0, 12)
(4, 1, 12)
(4, 2, 12)
(4, 3, 6)
(4, 4, 16)
(5, 1, 12)
(5, 2, 12)
(5, 3, 12)
(5, 4, 7)
(6, 0, 12)
(6, 1, 12)
(6, 2, 12)
(6, 3, 12)
(6, 4, 6)
(7, 10, 19)
(7, 1, 4)
(7, 2, 12)
(7, 3, 4)
(8, 4, 1)
(8, 0, 4)
(9, 1, 4)
(9, 2, 4)
(9, 3, 1)
(10, 0, 4)
(10, 1, 4)
(10, 2, 12)
(10, 3, 4)
(10, 4, 1)
(11, 0, 13)
(11, 1, 5)
(11, 2, 10)
(11, 3, 5)
(11, 4, 2)
(11, 7, 16)
(1, 8, 16)
(3, 0, 12)
(3,,1, 12)
(3, 2, 12)
(3, 3, 4)
(3, 4, 7)
(4, 0, 12)
(4, 1, 4)
(4, 2, 12)
(4, 3, 12)
(4, 4, 6)
(5, 0, 12)
(5, 1, 9)
(5, 2, 12)
(5, 3, 12)
(5, 4, 7)
(5, 5, 19)
(6, 0, 12)
(6, 1, 4)
(6, 2, 12)
(6, 3, 12)
(6, 4, 6)
(6, 5, 19)
(7, 0, 12)
(7, 1, 12)
(7, 2, 12)
(7, 3, 4)
(7, 4, 1)
(8, 0, 4)
(8, 1, 12)
(8, 2, 12)
(8, 3, 12)
(4, 4, 7)
(9, 0, 12)
(9, 1, 12)
(9, 2, 12)
(9, 3, 12)
(9, 4, 7)
(9, 5, 17)
(9, 7, 12)
(9, 8, 7)
(9, 9, 19)
(10, 0, 12)
(10, 1, 12)
(10, 2, 12)
(10, 3, 12)
(10, 4, 6)
(10, 5, 15)
(11, 0, 13)
(11, 1, 5)
(11, 2, 10)
(11, 3, 5)
(11, 4, 2)
(11, 7, 13)
(11, 8, 2)
(15, 4, 11)
(15, 5, 8)
(16, 6, 0)
(16, 7, 12)
(16, 8, 6)
(17, 6, 12)
(17, 7, 12)
(17, 8, 6)
(18, 9, 19)
(19, 5, 12)
(19, 6, 12)
(19, 7, 12)
(19, 8, 6)
(19, 9, 14)
(10, 7, 5)
(20, 5, 2)
(20, 6, 17)
(21, 3, 11)
(21, 4, 0)
(22, 3, 12)
(22, 4, 12)
(22, 5, 1)
(22, 3, 13)
(22, 4, 2)
(23, 3, 11)
(23, 4, 12)
(23, 5, 6)
(23, 3, 13)
(22, 4, 2)
(26, 3, 11)
(26, 4, 3)
(26, 5, 0)
(27, 2, 12)
(27, 3, 12)
(27, 4, 12)
(27, 5, 12)
(27, 6, 6)
(28, 7, 16)
(29, 3, 12)
(29, 4, 12)
(29, 5, 12)
(29, 6, 6)
(29, 7, 14)
(29, 4, 12)
(20, 4, 12)
(30, 5, 12)
(30, 6, 6)
(30, 7, 17)
(31, 4, 12)
(31, 5, 6)
(31, 6, 14)
(32, 3, 12)
(32, 4, 12)
(32, 5, 2)
(33, 6, 19)
(34, 3, 12)
(34, 4, 12)
(34, 5, 9)
(34, 6, 0)
(35, 3, 12)
(35, 4, 12)
(35, 5, 12)
(35, 6, 7)
(36, 3, 12)
(36, 4, 12)
(36, 5, 12)
(36, 6, 12)
(36, 7, 12)
(36, 8, 12)
(36, 9, 6)
(37, 7, 12)
(37, 8, 12)
(37, 9, 7)
(37, 10, 18)
(38, 7, 12)
(38, 8, 12)
(38, 9, 6)
(39, 7, 13)
(39, 8, 5)
(39, 9, 2)
(44, 9, 11)
(44, 10, 3)
(44, 11, 0)
(45, 9, 12)
(45, 10, 4)
(45, 11, 1)
(46, 10, 13)
(46, 11, 0)
(46, 10, 19)
(46, 1, 12)
(46, 2, 12)
(46, 3, 12)
(46, 4, 12)
(46, 5, 12)
(46, 6, 12)
(46, 7, 12)
(46, 8, 6)
(47, 4, 12)
(47, 5, 12)
(47, 6, 12)
(47, 7, 12)
(47, 8, 7)
(48, 9, 19)
(49, 1, 11)
(49, 2, 10)
(59, 3, 5)
(59, 4, 19)
(50, 2, 12)
(50, 2, 12)
(50, 3, 12)
(50, 4, 6)
(50, 5, 19)
(51, 1, 13)
