(49, 7, 13)
(59, 8, 2)
(50, 2, 11)
(60, 3, 0)
(60, 4, 19)
(61, 5, 12)
(61, 6, 9)
(61, 7, 2)
(61, 8, 19)
(62, 5, 12)
(62, 6, 12)
(62, 7, 1)
(66, 5, 12)
(62, 6, 12)
(62, 7, 1)
(66, 0, 11)
(66, 1, 3)
(66, 2, 10)
(66, 3, 5)
(67, 1, 12)
(67, 2, 6)
(67, 1, 13)
(67, 2, 2)
(0, 1, 11)
(0, 2, 3)
(0, 3, 0)
(1, 2, 12)
(1, 2, 4)
(1, 3, 1)
(2, 1, 12)
(2, 2, 9)
(2, 3, 6)
(3, 1, 12)
(3, 2, 4)
(3, 3, 7)
(3, 4, 15)
(4, 1, 12)
(4, 2, 12)
(4, 3, 6)
(4, 4, 16)
(5, 1, 12)
(5, 2, 12)
(5, 3, 7)
(6, 1, 12)
(6, 2, 12)
(6, 3, 6)
(7, 1, 13)
(7, 2, 5)
(7, 3, 2)
(10, 3, 11)
(10, 4, 0)
(11, 3, 12)
(11, 4, 7)
(12, 3, 12)
(12, 4, 1)
(13, 3, 13)
(13, 4, 2)
(16, 1, 11)
(16, 2, 3)
(16, 3, 0)
(17, 1, 4)
(17, 2, 12)
(17, 3, 7)
(18, 1, 12)
(18, 2, 4)
(18, 3, 6)
(19, 1, 12)
(19, 2, 12)
(19, 3, 1)
(20, 1, 12)
(20, 2, 12)
(20, 3, 7)
(21, 1, 9)
(21, 2, 12)
(21, 3, 6)
(22, 1, 12)
(22, 2, 12)
(22, 3, 7)
(22, 4, 18)
(23, 1, 12)
(23, 2, 12)
(23, 3, 6)
(24, 1, 13)
(24, 2, 5)
(24, 3, 2)
(29, 3, 11)
(29, 4, 0)
(30, 3, 12)
(30, 4, 1)
(31, 3, 12)
(31, 4, 7)
(32, 3, 12)
(32, 4, 12)
(32, 5, 0)
(33, 3, 12)
(33, 4, 12)
(33, 5, 6)
(34, 3, 12)
(34, 4, 12)
(34, 5, 9)
(34, 6, 0)
(35, 3, 12)
(35, 4, 12)
(35, 5, 12)
(35, 6, 7)
(36, 3, 12)
(36, 4, 12)
(36, 5, 12)
(36, 6, 12)
(36, 7, 11)
(36, 8, 0)
(37, 3, 12)
(37, 4, 12)
(37, 5, 12)
(37, 6, 12)
(37, 7, 12)
(37, 8, 1)
(38, 3, 12)
(38, 4, 12)
(38, 5, 12)
(38, 6, 12)
(38, 7, 13)
(38, 8, 2)
(38, 9, 19)
(39, 3, 12)
(39, 4, 12)
(39, 5, 12)
(39, 6, 6)
(40, 3, 12)
(40, 4, 12)
(40, 5, 12)
(40, 6, 2)
(41, 3, 12)
(41, 4, 12)
(41, 5, 6)
(42, 3, 12)
(42, 4, 12)
(42, 5, 2)
(43, 3, 12)
(43, 4, 7)
(44, 3, 12)
(44, 4, 1)
(45, 3, 13)
(45, 4, 2)
(49, 3, 11)
(49, 4, 0)
(50, 3, 9)
(50, 4, 6)
(51, 3, 12)
(51, 4, 7)
(51, 5, 14)
(52, 3, 13)
(52, 4, 2)
(56, 0, 11)
(56, 1, 3)
(56, 2, 0)
(57, 0, 12)
(57, 1, 4)
(57, 2, 6)
(58, 0, 12)
(58, 1, 12)
(58, 2, 7)
(59, 0, 12)
(59, 1, 12)
(59, 2, 1)
(60, 0, 12)
(60, 1, 12)
(60, 2, 6)
(61, 0, 12)
(61, 1, 12)
(61, 2, 7)
(62, 0, 13)
(62, 1, 5)
(62, 2, 2)
(0, 1, 8)
(0, 2, 8)
(0, 3, 3)
(0, 4, 0)
(1, 0, 12)
(1, 1, 12)
(1, 2, 12)
(1, 3, 12)
(1, 4, 6)
(1, 5, 15)
(2, 0, 12)
(2, 1, 12)
(2, 2, 12)
(2, 3, 12)
(2, 4, 7)
(2, 5, 16)
(3, 0, 12)
(3, 1, 12)
(3, 2, 12)
(3, 3, 12)
(3, 4, 7)
(3, 5, 19)
(4, 0, 12)
(4, 1, 12)
(4, 2, 12)
(4, 3, 12)
(4, 4, 7)
(4, 5, 15)
(5, 10, 15)
(5, 11, 5)
(5, 12, 6)
(5, 13)
(5, 11)
(5, 0, 12)
(5, 1, 12)
(5, 2, 12)
(5, 3, 12)
(5, 4, 7)
(5, 5, 16)
(6, 0, 12)
(6, 1, 12)
(6, 2, 12)
(6, 3, 12)
(6, 4, 6)
(7, 0, 12)
(7, 1, 12)
(7, 2, 12)
(7, 3, 12)
(7, 4, 7)
(7, 5, 15)
(8, 1, 12)
(8, 2, 12)
(8, 3, 12)
(8, 4, 7)
(9, 0, 12)
(9, 1, 12)
(9, 2, 12)
(9, 3, 12)
(9, 4, 7)
(9, 5, 19)
(10, 0, 12)
(10, 1, 12)
(10, 2, 12)
(10, 3, 12)
(10, 4, 6)
(10, 5, 15)
(11, 0, 13)
(11, 1, 5)
(11, 2, 10)
(11, 3, 5)
(11, 4, 2)
(11, 5, 16)
(16, 5, 11)
(16, 6, 0)
(16, 7, 17)
(17, 5, 12)
(17, 6, 6)
(17, 7, 14)
(18, 5, 12)
(18, 6, 7)
(18, 7, 17)
(19, 5, 12)
(19, 6, 6)
(19, 7, 14)
(20, 5, 13)
(20, 6, 2)
(20, 7, 17)
(23, 8, 11)
(23, 9, 0)
(24, 8, 12)
(24, 9, 6)
