(59, 3, 12)
(59, 4, 12)
(59, 5, 7)
(60, 7, 1)
(0, 4, 3)
(0, 5, 0)
(1, 0, 12)
(1, 1, 12)
(1, 2, 12)
(1, 3, 12)
(1, 4, 6)
(1, 5, 15)
(2, 0, 12)
(2, 1, 12)
(2, 2, 12)
(2, 3, 12)
(3, 4, 6)
(3, 5, 19)
(4, 0, 12)
(5, 1, 12)
(5, 2, 12)
(5, 3, 12)
(5, 5, 7)
(5, 6, 19)
(7, 0, 12)
(7, 1, 12)
(7, 2, 12)
(7, 3, 9)
(7, 4, 1)
(8, 0, 4)
(9, 1, 12)
(9, 2, 12)
(9, 3, 12)
(9, 4, 7)
(10, 0, 8)
(10, 1, 3)
(10, 2, 8)
(10, 3, 8)
(10, 4, 3)
(10, 5, 8)
(10, 6, 8)
(10, 7, 0)
(11, 0, 12)
(11, 1, 12)
(11, 2, 12)
(11, 3, 12)
(11, 4, 12)
(11, 5, 12)
(11, 6, 12)
(11, 7, 6)
(12, 0, 12)
(12, 1, 12)
(12, 2, 12)
(12, 3, 12)
(12, 4, 12)
(12, 5, 12)
(12, 6, 12)
(12, 7, 7)
(13, 0, 12)
(13, 1, 12)
(13, 2, 12)
(13, 3, 12)
(13, 4, 12)
(13, 5, 12)
(13, 6, 12)
(13, 7, 6)
(14, 0, 12)
(14, 1, 12)
(14, 2, 12)
(14, 3, 12)
(14, 4, 12)
(14, 5, 12)
(14, 6, 12)
(14, 7, 1)
(15, 0, 13)
(15, 1, 5)
(15, 2, 5)
(15, 3, 5)
(15, 4, 5)
(15, 5, 2)
(18, 0, 11)
(18, 1, 8)
(18, 2, 8)
(18, 3, 3)
(18, 4, 0)
(19, 0, 12)
(19, 1, 7)
(19, 2, 12)
(19, 3, 12)
(19, 4, 7)
(20, 6, 17)
(24, 0, 11)
(24, 1, 8)
(24, 2, 8)
(24, 3, 3)
(23, 4, 3)
(24, 5, 0)
(24, 4, 9)
(34, 5, 8)
(34, 6, 0)
(35, 7, 12)
(35, 8, 12)
(35, 9, 6)
(36, 7, 12)
(36, 8, 12)
(36, 9, 6)
(37, 7, 12)
(37, 8, 12)
(37, 9, 7)
(37, 10, 18)
(38, 7, 12)
(38, 8, 12)
(38, 9, 6)
(39, 7, 13)
(39, 8, 5)
(39, 9, 2)
(44, 9, 11)
(44, 10, 3)
(44, 11, 0)
(45, 8, 12)
(45, 9, 6)
(46, 4, 12)
(46, 5, 12)
(46, 6, 12)
(46, 7, 12)
(46, 8, 6)
(47, 4, 12)
(47, 5, 12)
(47, 6, 12)
(47, 7, 12)
(47, 8, 7)
(47, 9, 19)
(48, 4, 11)
(48, 5, 8)
(48, 6, 8)
(48, 7, 8)
(48, 8, 8)
(48, 9, 8)
(48, 10, 3)
(48, 11, 0)
(49, 4, 12)
(49, 5, 12)
(49, 6, 12)
(49, 7, 12)
(49, 8, 12)
(49, 9, 12)
(49, 10, 12)
(49, 11, 6)
(50, 4, 12)
(50, 5, 12)
(50, 6, 12)
(50, 7, 12)
(50, 8, 12)
(50, 9, 12)
(50, 10, 12)
(50, 11, 7)
(51, 4, 12)
(51, 5, 12)
(51, 6, 12)
(51, 7, 12)
(51, 8, 12)
(51, 9, 6)
(52, 2, 12)
(52, 4, 12)
(52, 5, 12)
(52, 6, 12)
(52, 7, 12)
(52, 8, 12)
(52, 9, 7)
(52, 10, 19)
(53, 1, 12)
(53, 2, 12)
(53, 3, 12)
(53, 4, 12)
(53, 5, 12)
(53, 6, 7)
(54, 1, 12)
(54, 2, 12)
(54, 3, 12)
(54, 4, 6)
(46, 1, 12)
(56, 2, 12)
(56, 3, 4)
(56, 4, 7)
(57, 1, 12)
(57, 2, 7)
(67, 3, 17)
(58, 1, 12)
(58, 2, 6)
(58, 3, 14)
(59, 1, 12)
(59, 2, 7)
(59, 3, 17)
(60, 1, 9)
(60, 2, 7)
(60, 3, 14)
(60, 4, 1)
(61, 3, 8)
(61, 3, 8)
(62, 0, 13)
(62, 1, 5)
(62, 2, 2)
(0, 1, 8)
(0, 2, 3)
(0, 3, 0)
(1, 0, 4)
(1, 1, 12)
(1, 2, 4)
(1, 3, 1)
(2, 0, 12)
(2, 1, 12)
(2, 2, 9)
(2, 3, 6)
(3, 0, 12)
(3, 1, 12)
(3, 2, 4)
(3, 3, 7)
(4, 0, 4)
(4, 1, 12)
(4, 2, 12)
(4, 3, 6)
(5, 0, 11)
(5, 1, 8)
(5, 2, 8)
(5, 3, 8)
(6, 0, 4)
(6, 1, 12)
(6, 2, 12)
(6, 3, 6)
(7, 0, 12)
(7, 1, 12)
(7, 2, 4)
(7, 3, 1)
(10, 0, 8)
(10, 1, 3)
(10, 2, 8)
(10, 3, 8)
(10, 4, 3)
(10, 5, 8)
(10, 6, 8)
(10, 7, 0)
(11, 0, 12)
(11, 1, 12)
(11, 2, 12)
(11, 3, 12)
(11, 4, 12)
(11, 5, 12)
(11, 6, 12)
(11, 7, 6)
(12, 0, 12)
(12, 1, 12)
(12, 2, 12)
(12, 3, 12)
(12, 4, 12)
(12, 5, 12)
(12, 6, 12)
(12, 7, 7)
(12, 0, 12)
(12, 1, 12)
(12, 2, 12)
(12, 3, 12)
(12, 4, 12)
(12, 5,
