
	
(12, 19, 5)
(16, 3, 12)
(62, 3, 12)
(16, 4, 6)
(63, 5, 17)
(64, 2, 13)
(66, 3, 5)
(66, 5, 10)
(66, 6, 5)
(66, 5, 12)
(66, 6, 7)
(67, 7, 15)
(0, 8, 4)
(0, 5, 3)
(0, 6, 3)
(0, 7, 0)
(0, 8, 19)
(1, 0, 12)
(1, 1, 12)
(1, 2, 12)
(1, 3, 12)
(1, 4, 12)
(1, 5, 12)
(1, 6, 4)
(1, 7, 6)
(1, 8, 15)
(2, 0, 12)
(2, 1, 12)
(2, 2, 12)
(2, 3, 12)
(2, 4, 12)
(2, 5, 12)
(2, 6, 12)
(2, 7, 7)
(2, 8, 16)
(3, 0, 12)
(3, 1, 12)
(3, 2, 12)
(3, 3, 12)
(3, 4, 12)
(3, 5, 12)
(3, 6, 12)
(3, 7, 6)
(3, 8, 14)
(4, 5, 12)
(4, 6, 12)
(4, 7, 1)
(5, 0, 13)
(5, 1, 5)
(5, 2, 10)
(5, 3, 5)
(5, 4, 10)
(5, 5, 10)
(5, 6, 5)
(5, 7, 2)
(5, 8, 17)
(8, 7, 11)
(8, 8, 0)
(9, 7, 12)
(10, 7, 12)
(10, 8, 7)
(10, 9, 17)
(11, 7, 13)
(11, 8, 2)
(14, 8, 11)
(14, 9, 3)
(14, 10, 0)
(15, 8, 12)
(15, 9, 12)
(15, 10, 6)
(16, 8, 12)
(16, 9, 12)
(16, 10, 7)
(17, 8, 12)
(17, 9, 12)
(17, 10, 7)
(18, 8, 12)
(18, 9, 12)
(18, 10, 6)
(19, 8, 13)
(19, 9, 5)
(19, 10, 2)
(23, 5, 11)
(23, 6, 8)
(23, 7, 3)
(23, 8, 0)
(24, 5, 12)
(24, 6, 9)
(24, 7, 4)
(24,  4, 14)
(25, 5, 12)
(25, 6, 12)
(25, 7, 7)
(26, 5, 13)
(26, 6, 5)
(26, 7, 2)
(31, 0, 11)
(31, 1, 8)
(31, 2, 3)
(31, 3, 8)
(31, 4, 3)
(31, 5, 0)
(32, 0, 12)
(32, 1, 12)
(32, 2, 9)
(32, 3, 4)
(32, 4, 4)
(32, 5, 1)
(33, 0, 13)
(33, 1, 10)
(33, 2, 10)
(33, 3, 5)
(33, 4, 5)
(33, 5, 2)
(34, 6, 17)
(39, 0, 11)
(39, 1, 8)
(39, 2, 3)
(39, 3, 0)
(40, 0, 12)
(40, 1, 12)
(40, 2, 12)
(40, 3, 6)
(41, 0, 11)
(41, 1, 8)
(41, 2, 8)
(41, 3, 3)
(41, 4, 8)
(41, 5, 3)
(41, 6, 0)
(42, 0, 12)
(42, 1, 12)
(42, 2, 12)
(42, 3, 12)
(42, 4, 12)
(42, 5, 4)
(42, 6, 1)
(43, 0, 12)
(43, 1, 9)
(43, 2, 12)
(43, 3, 12)
(43, 4, 9)
(43, 5, 4)
(43, 6, 6)
(44, 0, 13)
(44, 1, 10)
(44, 2, 5)
(44, 3, 5)
(44, 4, 10)
(44, 5, 5)
(44, 6, 2)
(45, 0, 12)
(45, 1, 6)
(46, 0, 12)
(46, 1, 7)
(47, 0, 11)
(47, 1, 8)
(47, 2, 8)
(47, 3, 3)
(47, 4, 0)
(48, 0, 12)
(48, 1, 12)
(48, 2, 12)
(48, 3, 4)
(48, 4, 6)
(49, 0, 12)
(49, 1, 12)
(49, 2, 4)
(49, 3, 12)
(49, 4, 7)
(49, 5, 18)
(50, 0, 12)
(50, 1, 12)
(50, 2, 4)
(50, 3, 4)
(50, 4, 6)
(51, 0, 12)
(51, 1, 12)
(51, 2, 12)
(51, 3, 12)
(51, 4, 6)
(52, 0, 13)
(52, 1, 10)
(52, 2, 5)
(52, 3, 5)
(52, 4, 2)
(54, 0, 11)
(54, 1, 8)
(54, 2, 0)
(55, 0, 12)
(55, 1, 4)
(55, 2, 6)
(56, 0, 12)
(56, 1, 4)
(56, 2, 7)
(57, 0, 12)
(57, 1, 12)
(57, 2, 6)
(58, 0, 12)
(58, 1, 12)
(58, 2, 7)
(58, 3, 15)
(59, 0, 12)
(59, 1, 12)
(59, 2, 6)
(59, 3, 16)
(60, 0, 12)
(60, 1, 12)
(60, 2, 7)
(61, 0, 12)
(61, 1, 9)
(61, 2, 7)
(62, 0, 12)
(62, 1, 12)
(62, 2, 1)
(63, 0, 12)
(63, 1, 12)
(63, 2, 6)
(64, 0, 13)
(64, 1, 10)
(64, 2, 2)
(0, 5, 8)
(0, 5, 3)
(0, 6, 0)
(1, 0, 12)
(1, 1, 12)
(1, 2, 12)
(1, 3, 12)
(1, 4, 6)
(1, 5, 19)
(2, 0, 12)
(2, 1, 12)
(2, 2, 12)
(2, 3, 12)
(2, 4, 7)
(2, 5, 19)
(3, 0, 12)
(3, 1, 12)
(3, 2, 12)
(3, 3, 12)
(3, 4, 7)
(3, 5, 17)
(34, 0, 12)
(34, 1, 9)
(34, 2, 12)
(34, 3, 6)
(34, 4, 17)
(35, 0, 12)
(35, 1, 12)
(35, 2, 12)
(35, 3, 7)
(35, 4, 14)
(36, 0, 12)
(36, 1, 12)
(36, 2, 12)
(36, 3, 6)
(36, 4, 17)
(37, 0, 12)
(37, 1, 12)
(37, 2, 12)
(37, 3, 6)
(37, 4, 14)
(38, 0, 12)
(38, 1, 12)
(38, 2, 12)
