Map: Map11

(0, 6, 8)
(0, 7, 3)
(0, 8, 8)
(0, 9, 3)
(0, 10, 8)
(0, 11, 3)
(0, 12, 0)
(1, 6, 12)
(1, 7, 12)
(1, 8, 12)
(1, 9, 12)
(1, 10, 9)
(1, 11, 4)
(1, 12, 6)
(1, 13, 19)
(2, 6, 12)
(2, 7, 9)
(2, 8, 4)
(2, 9, 12)
(2, 10, 12)
(2, 11, 12)
(2, 12, 7)
(2, 13, 19)
(3, 6, 12)
(3, 7, 12)
(3, 8, 12)
(3, 9, 12)
(3, 10, 12)
(3, 11, 12)
(3, 12, 6)
(4, 6, 12)
(4, 7, 12)
(4, 8, 12)
(4, 9, 9)
(4, 10, 4)
(4, 11, 12)
(4, 12, 7)
(4, 13, 19)
(5, 6, 12)
(5, 7, 12)
(5, 8, 12)
(5, 9, 12)
(5, 10, 12)
(5, 11, 12)
(5, 12, 6)
(5, 13, 19)
(6, 6, 12)
(6, 7, 12)
(6, 8, 12)
(6, 9, 12)
(6, 10, 12)
(6, 11, 12)
(6, 12, 7)
(7, 6, 12)
(7, 7, 12)
(7, 8, 12)
(7, 9, 12)
(7, 10, 12)
(7, 11, 12)
(7, 12, 6)
(7, 13, 19)
(8, 6, 12)
(8, 7, 12)
(8, 8, 12)
(8, 9, 12)
(8, 10, 12)
(8, 11, 12)
(8, 12, 7)
(9, 6, 13)
(9, 7, 10)
(9, 8, 5)
(9, 9, 5)
(9, 10, 10)
(9, 11, 5)
(9, 12, 2)
(13, 8, 11)
(13, 9, 3)
(13, 10, 0)
(14, 8, 12)
(14, 9, 4)
(14, 10, 1)
(15, 8, 13)
(15, 9, 5)
(15, 10, 2)
(20, 5, 11)
(20, 6, 3)
(20, 7, 0)
(21, 5, 12)
(21, 6, 4)
(21, 7, 1)
(22, 5, 12)
(22, 6, 9)
(22, 7, 6)
(23, 5, 12)
(23, 6, 12)
(23, 7, 7)
(23, 8, 14)
(24, 5, 9)
(24, 6, 12)
(24, 7, 6)
(24, 8, 14)
(25, 5, 12)
(25, 6, 12)
(25, 7, 7)
(26, 5, 13)
(26, 6, 5)
(26, 7, 2)
(31, 0, 11)
(31, 1, 8)
(31, 2, 3)
(31, 3, 8)
(31, 4, 3)
(31, 5, 0)
(32, 0, 12)
(32, 1, 12)
(32, 2, 9)
(32, 3, 4)
(32, 4, 4)
(32, 5, 1)
(33, 0, 13)
(33, 1, 10)
(33, 2, 10)
(33, 3, 5)
(33, 4, 5)
(33, 5, 2)
(34, 0, 12)
(34, 1, 6)
(35, 0, 12)
(35, 1, 7)
(36, 0, 11)
(36, 1, 8)
(36, 2, 3)
(36, 3, 0)
(37, 0, 12)
(37, 1, 9)
(37, 2, 4)
(37, 3, 1)
(38, 0, 13)
(38, 1, 10)
(38, 2, 5)
(38, 3, 2)
(39, 0, 12)
(39, 1, 6)
(40, 0, 12)
(40, 1, 7)
(41, 0, 11)
(41, 1, 8)
(41, 2, 8)
(41, 3, 3)
(41, 4, 8)
(41, 5, 3)
(41, 6, 0)
(42, 0, 12)
(42, 1, 12)
(42, 2, 12)
(42, 3, 12)
(42, 4, 12)
(42, 5, 4)
(42, 6, 1)
(43, 0, 12)
(43, 1, 9)
(43, 2, 12)
(43, 3, 12)
(43, 4, 9)
(43, 5, 4)
(43, 6, 6)
(44, 0, 13)
(44, 1, 10)
(44, 2, 5)
(44, 3, 5)
(44, 4, 10)
(44, 5, 5)
(44, 6, 2)
(45, 0, 12)
(45, 1, 6)
(46, 0, 12)
(46, 1, 7)
(47, 0, 11)
(47, 1, 8)
(47, 2, 8)
(47, 3, 3)
(47, 4, 0)
(48, 0, 12)
(48, 1, 12)
(48, 2, 12)
(48, 3, 4)
(48, 4, 6)
(49, 0, 12)
(49, 1, 12)
(49, 2, 4)
(49, 3, 12)
(49, 4, 7)
(49, 5, 18)
(50, 0, 12)
(50, 1, 12)
(50, 2, 4)
(50, 3, 4)
(50, 4, 6)
(51, 0, 12)
(51, 1, 12)
(51, 2, 12)
(51, 3, 12)
(51, 4, 7)
(52, 0, 13)
(52, 1, 10)
(52, 2, 5)
(52, 3, 5)
(52, 4, 2)
(54, 0, 11)
(54, 1, 8)
(54, 2, 0)
(55, 0, 12)
(55, 1, 4)
(55, 2, 6)
(56, 0, 12)
(56, 1, 4)
(56, 2, 7)
(57, 0, 12)
(57, 1, 12)
(57, 2, 6)
(58, 0, 12)
(58, 1, 12)
(58, 2, 7)
(58, 3, 15)
(59, 0, 12)
(59, 1, 12)
(59, 2, 6)
(59, 3, 16)
(60, 0, 12)
(60, 1, 12)
(60, 2, 7)
(61, 0, 12)
(61, 1, 9)
(61, 2, 7)
(62, 0, 12)
(62, 1, 12)
(62, 2, 1)
(63, 0, 12)
(63, 1, 12)
(63, 2, 6)
(64, 0, 13)
(64, 1, 10)
(64, 2, 2)
