Map: Map18

(0, 0, 12)
(0, 1, 12)
(0, 2, 12)
(0, 3, 12)
(0, 4, 12)
(0, 5, 12)
(0, 6, 12)
(0, 7, 7)
(0, 8, 15)
(1, 0, 12)
(1, 1, 12)
(1, 2, 12)
(1, 3, 12)
(1, 4, 12)
(1, 5, 12)
(1, 6, 12)
(1, 7, 6)
(1, 8, 16)
(2, 0, 13)
(2, 1, 5)
(2, 2, 10)
(2, 3, 5)
(2, 4, 5)
(2, 5, 10)
(2, 6, 5)
(2, 7, 2)
(5, 3, 11)
(5, 4, 0)
(6, 3, 12)
(6, 4, 6)
(7, 3, 9)
(7, 4, 7)
(7, 5, 17)
(8, 3, 12)
(8, 4, 7)
(9, 3, 12)
(9, 4, 6)
(9, 5, 19)
(10, 3, 13)
(10, 4, 2)
(11, 7, 11)
(11, 8, 0)
(12, 7, 12)
(12, 8, 6)
(13, 7, 12)
(13, 8, 7)
(14, 7, 12)
(14, 8, 7)
(14, 9, 17)
(15, 7, 9)
(15, 8, 6)
(16, 7, 13)
(16, 8, 2)
(22, 3, 11)
(22, 4, 8)
(22, 5, 3)
(22, 6, 0)
(23, 3, 12)
(23, 4, 12)
(23, 5, 12)
(23, 6, 6)
(24, 3, 12)
(24, 4, 12)
(24, 5, 12)
(24, 6, 1)
(25, 3, 12)
(25, 4, 12)
(25, 5, 12)
(25, 6, 6)
(26, 3, 12)
(26, 4, 12)
(26, 5, 12)
(26, 6, 7)
(26, 7, 15)
(27, 3, 12)
(27, 4, 12)
(27, 5, 12)
(27, 6, 7)
(27, 7, 16)
(28, 3, 12)
(28, 4, 12)
(28, 5, 12)
(28, 6, 6)
(29, 3, 13)
(29, 4, 5)
(29, 5, 5)
(29, 6, 2)
(34, 7, 11)
(34, 8, 3)
(34, 9, 0)
(35, 7, 12)
(35, 8, 12)
(35, 9, 6)
(36, 7, 12)
(36, 8, 12)
(36, 9, 7)
(37, 7, 12)
(37, 8, 12)
(37, 9, 7)
(37, 10, 18)
(38, 7, 12)
(38, 8, 12)
(38, 9, 6)
(39, 7, 13)
(39, 8, 5)
(39, 9, 2)
(44, 9, 11)
(44, 10, 3)
(44, 11, 0)
(45, 9, 12)
(45, 10, 4)
(45, 11, 1)
(46, 9, 13)
(46, 10, 5)
(46, 11, 2)
(50, 2, 11)
(50, 3, 8)
(50, 4, 8)
(50, 5, 3)
(50, 6, 8)
(50, 7, 8)
(50, 8, 3)
(50, 9, 0)
(51, 2, 12)
(51, 3, 12)
(51, 4, 12)
(51, 5, 12)
(51, 6, 12)
(51, 7, 12)
(51, 8, 12)
(51, 9, 6)
(52, 2, 12)
(52, 3, 12)
(52, 4, 12)
(52, 5, 12)
(52, 6, 12)
(52, 7, 12)
(52, 8, 12)
(52, 9, 7)
(52, 10, 19)
