
	
(40, 63, 19)
(48, 7, 10)
(48, 7, 10)
(48, 8, 10)
(48, 9, 5)
(48, 10, 6)
(49, 1, 11)
(49, 2, 8)
(49, 3, 3)
(49, 4, 0)
(40, 1, 12)
(40, 2, 12)
(40, 3, 4)
(40, 4, 6)
(41, 0, 12)
(41, 1, 12)
(41, 2, 12)
(41, 3, 7)
(42, 0, 12)
(42, 1, 12)
(42, 2, 12)
(42, 3, 7)
(42, 4, 19)
(43, 0, 12)
(43, 1, 12)
(43, 2, 12)
(43, 3, 9)
(44, 4, 10)
(45, 5, 5)
(45, 6, 10)
(45, 7, 5)
(45, 8, 0)
(46, 1, 12)
(46, 2, 12)
(46, 3, 12)
(46, 4, 4)
(47, 5, 12)
(47, 6, 7)
(47, 8, 16)
(48, 5, 12)
(48, 6, 7)
(48, 3, 4)
(48, 4, 9)
(48, 5, 4)
(48, 6, 1)
(49, 3, 13)
(49, 4, 5)
(49, 5, 5)
(49, 6, 5)
(52, 8, 2)
(52, 1, 12)
(52, 2, 6)
(53, 3, 19)
(54, 1, 13)
(54, 2, 0)
(54, 1, 4)
(55, 2, 7)
(55, 3, 17)
(56, 1, 12)
(56, 2, 6)
(56, 3, 14)
(57, 1, 12)
(57, 2, 7)
(57, 3, 17)
(58, 1, 12)
(58, 2, 6)
(58, 3, 14)
(59, 1, 12)
(59, 2, 7)
(59, 3, 17)
(60, 1, 9)
(60, 2, 7)
(60, 3, 14)
(61, 1, 12)
(61, 2, 7)
(62, 1, 12)
(62, 2, 6)
(63, 1, 13)
(63, 2, 2)
(0, 1, 8)
(0, 2, 3)
(0, 3, 0)
(1, 0, 12)
(1, 1, 12)
(1, 2, 4)
(1, 3, 1)
(2, 0, 4)
(2, 1, 12)
(2, 2, 9)
(2, 3, 6)
(3, 0, 12)
(3, 1, 12)
(3, 2, 4)
(3, 3, 7)
(4, 0, 12)
(4, 1, 12)
(4, 2, 12)
(4, 3, 6)
(4, 4, 17)
(5, 0, 9)
(5, 1, 12)
(5, 2, 12)
(5, 3, 7)
(5, 4, 15)
(6, 0, 4)
(6, 1, 12)
(6, 2, 12)
(6, 3, 6)
(6, 4, 16)
(7, 0, 12)
(7, 1, 12)
(7, 2, 4)
(7, 3, 7)
(7, 4, 17)
(8, 0, 12)
(8, 1, 12)
(8, 2, 12)
(8, 3, 7)
(8, 4, 15)
(9, 0, 9)
(9, 1, 4)
(9, 2, 12)
(9, 3, 6)
(9, 4, 16)
(10, 0, 13)
(10, 1, 5)
(10, 2, 5)
(10, 3, 2)
(10, 4, 17)
(14, 3, 11)
(14, 4, 0)
(15, 3, 4)
(15, 4, 6)
(16, 3, 12)
(16, 4, 7)
(16, 5, 14)
(17, 2, 13)
(17, 3, 2)
(2, 3, 11)
(20, 4, 3)
(20, 5, 0)
(21, 0, 12)
(21, 1, 9)
(21, 2, 4)
(21, 3, 4)
(21, 4, 4)
(22, 3, 4)
(22, 4, 1)
(23, 3, 12)
(23, 4, 6)
(24, 3, 12)
(24, 4, 7)
(24, 6, 17)
(25, 3, 13)
(25, 4, 2)
(31, 0, 11)
(31, 1, 8)
(31, 2, 8)
(31, 3, 8)
(31, 4, 3)
(31, 5, 0)
(32, 0, 12)
(32, 1, 12)
(32, 2, 9)
(32, 3, 4)
(32, 4, 4)
(32, 5, 1)
(33, 0, 13)
(33, 1, 10)
(33, 2, 10)
(33, 3, 5)
(33, 4, 5)
(33, 5, 2)
(34, 0, 12)
(34, 1, 6)
(35, 0, 12)
(35, 1, 7)
(36, 0, 11)
(36, 1, 8)
(36, 2, 3)
(36, 3, 0)
(37, 0, 12)
(37, 1, 9)
(37, 2, 4)
(37, 3, 1)
(38, 0, 13)
(38, 1, 10)
(38, 2, 5)
(38, 3, 2)
(39, 0, 12)
(39, 1, 6)
(40, 0, 12)
(40, 1, 7)
(41, 0, 11)
(41, 1, 8)
(41, 2, 8)
(41, 3, 3)
(41, 4, 8)
(41, 5, 3)
(41, 6, 0)
(42, 0, 12)
(42, 1, 12)
(42, 2, 12)
(42, 3, 12)
(42, 4, 12)
(42, 5, 12)
(42, 6, 9)
(42, 7, 4)
(42, 8, 6)
(43, 1, 12)
(43, 2, 12)
(43, 3, 9)
(43, 4, 4)
(43, 5, 12)
(43, 6, 12)
(43, 7, 12)
(43, 8, 7)
(44, 1, 13)
(44, 2, 10)
(44, 3, 5)
(44, 4, 10)
(44, 5, 5)
(44, 6, 2)
(45, 0, 12)
(45, 1, 6)
(46, 0, 12)
(46, 1, 7)
(47, 0, 11)
(47, 1, 8)
(47, 2, 8)
(47, 3, 3)
(47, 4, 0)
(48, 0, 12)
(48, 1, 12)
(48, 2, 12)
(48, 3, 4)
(48, 4, 6)
(49, 0, 12)
(49, 1, 12)
(49, 2, 4)
(49, 3, 12)
(49, 4, 7)
(49, 5, 18)
(50, 0, 12)
(50, 1, 12)
(50, 2, 4)
(50, 3, 4)
(50, 4, 6)
(51, 0, 12)
(51, 1, 12)
(51, 2, 12)
(51, 3, 12)
(51, 4, 7)
(52, 0, 13)
(52, 1, 10)
(52, 2, 5)
(52, 3, 5)
(52, 4, 2)
(54, 0, 11)
(54, 1, 8)
(54, 2, 0)
(55, 0, 12)
(55, 1, 4)
(55, 2, 6)
(56, 0, 12)
(56, 1, 4)
