

(12, 36, 8)
(41, 7, 5)
(41, 8, 10)
(42, 9, 12)
(42, 10, 12)
(41, 10, 12)
(41, 11, 7)
(42, 12, 14)
(43, 1, 4)
(43, 2, 4)
(43, 3, 12)
(43, 4, 12)
(43, 5, 12)
(43, 6, 12)
(43, 7, 12)
(43, 8, 7)
(44, 1, 13)
(44, 2, 10)
(44, 3, 5)
(44, 4, 10)
(44, 5, 5)
(44, 6, 2)
(45, 0, 12)
(45, 1, 6)
(46, 0, 12)
(46, 1, 7)
(47, 0, 11)
(47, 1, 8)
(47, 2, 8)
(47, 3, 3)
(47, 4, 0)
(48, 0, 12)
(48, 1, 12)
(48, 2, 12)
(48, 3, 4)
(48, 4, 6)
(49, 0, 12)
(49, 1, 12)
(49, 2, 4)
(49, 3, 12)
(49, 4, 7)
(49, 5, 18)
(50, 0, 12)
(50, 1, 12)
(50, 2, 4)
(50, 3, 4)
(50, 4, 6)
(51, 0, 12)
(51, 1, 12)
(51, 2, 12)
(51, 3, 12)
(51, 4, 7)
(52, 0, 13)
(52, 1, 10)
(52, 2, 5)
(52, 3, 5)
(52, 4, 2)
(54, 0, 11)
(54, 1, 8)
(54, 2, 0)
(55, 0, 12)
(55, 1, 4)
(55, 2, 6)
(56, 0, 12)
(56, 1, 4)
(56, 2, 7)
(57, 0, 12)
(57, 1, 12)
(57, 2, 6)
(58, 0, 12)
(58, 1, 12)
(58, 2, 7)
(58, 3, 15)
(59, 0, 12)
(59, 1, 12)
(59, 2, 6)
(59, 3, 16)
(60, 0, 12)
(60, 1, 12)
(60, 2, 7)
(61, 0, 12)
(61, 1, 9)
(61, 2, 7)
(62, 0, 12)
(62, 1, 12)
(62, 2, 1)
(0, 1, 8)
(0, 2, 8)
(0, 3, 3)
(0, 4, 0)
(1, 0, 12)
(1, 1, 12)
(1, 2, 12)
(1, 3, 12)
(1, 4, 6)
(1, 5, 19)
(2, 0, 12)
(2, 1, 12)
(2, 2, 12)
(2, 3, 12)
(2, 4, 7)
(2, 5, 19)
(3, 0, 12)
(3, 1, 12)
(3, 2, 12)
(3, 3, 12)
(3, 4, 7)
(3, 5, 17)
(4, 0, 12)
(4, 1, 12)
(4, 2, 12)
(4, 3, 12)
(4, 4, 7)
(4, 5, 19)
(5, 0, 12)
(5, 1, 12)
(5, 2, 12)
(5, 3, 12)
(5, 4, 7)
(5, 5, 19)
(6, 0, 12)
(6, 1, 4)
(6, 2, 12)
(6, 3, 12)
(6, 4, 6)
(6, 5, 19)
(7, 0, 12)
(7, 1, 12)
(7, 2, 12)
(7, 3, 12)
(7, 4, 7)
(8, 0, 12)
(8, 1, 12)
(8, 2, 12)
(8, 3, 12)
(8, 4, 6)
(8, 5, 19)
(9, 0, 12)
(9, 1, 12)
(9, 2, 12)
(9, 3, 12)
(9, 4, 7)
(9, 5, 17)
(10, 0, 12)
(10, 1, 12)
(10, 2, 12)
(10, 3, 12)
(10, 4, 6)
(11, 0, 13)
(11, 1, 5)
(11, 2, 10)
(11, 3, 5)
(11, 4, 2)
(14, 10, 18)
(15, 10, 2)
(16, 0, 12)
(16, 1, 4)
(16, 2, 12)
(16, 3, 12)
(16, 4, 12)
(16, 5, 7)
(16, 6, 14)
(17, 7, 13)
(17, 8, 2)
(17, 11, 17)
(17, 10, 2)
(36, 5, 12)
(26, 6, 7)
(27, 7, 16)
(38, 7, 12)
(30, 8, 6)
(30, 5, 13)
(31, 6, 5)
(31, 7, 2)
(31, 8, 11)
(31, 8, 0)
(32, 7, 12)
(32, 8, 12)
(32, 9, 12)
(32, 10, 12)
(32, 11, 12)
(32, 12, 6)
(32, 13, 14)
(33, 7, 12)
(33, 8, 12)
(33, 9, 12)
(33, 10, 12)
(33, 11, 12)
(33, 12, 7)
(34, 7, 16)
(34, 3, 12)
(34, 4, 12)
(34, 5, 12)
(34, 6, 7)
(34, 7, 18)
(35, 8, 13)
(39, 9, 5)
(39, 10, 12)
(49, 7, 12)
(39, 8, 4)
(39, 9, 6)
(49, 7, 12)
(39, 8, 12)
(39, 9, 7)
(40, 7, 12)
(40, 8, 12)
(40, 9, 6)
(41, 7, 13)
(41, 8, 5)
(41, 9, 2)
(45, 4, 11)
(44, 5, 5)
(44, 6, 10)
(44, 7, 5)
(44, 8, 0)
(45, 6, 12)
(45, 7, 9)
(45, 8, 3)
(45, 9, 0)
(46, 4, 12)
(46, 5, 12)
(46, 6, 12)
(46, 7, 12)
(46, 8, 6)
(47, 9, 12)
(47, 10, 12)
(47, 11, 12)
(47, 10, 1)
(47, 11, 18)
(48, 10, 3)
(48, 11, 0)
(49, 4, 12)
(49, 5, 12)
(49, 6, 7)
(49, 8, 13)
(49, 9, 0)
(40, 10, 12)
(40, 11, 12)
(40, 12, 6)
(41, 7, 11)
(41, 8, 3)
(41, 9, 0)
(41, 4, 12)
(41, 5, 12)
(41, 6, 9)
(41, 7, 19)
(42, 3, 12)
(42, 4, 4)
(42, 5, 12)
(42, 6, 9)
(42, 7, 4)
(42, 8, 6)
(43, 1, 12)
(43, 2, 12)
(43, 3, 9)
(43, 4, 4)
(43, 5, 12)
(43, 6, 12)
(43, 7, 12)
(43, 8, 7)
(44, 1, 13)
(44, 2, 10)
